     9999.
       10.
       74.
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
       51.       25.       26.    0.7500000000E-01
    0.4507398963E+00    0.1857142857E+00    0.2625000000E+01
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
       52.       26.       37.    0.4137066064E+00
    0.6004947500E+00    0.3718845392E+00    0.2625000000E+01
    0.5563486403E+00    0.8309489698E+00    0.0000000000E+00
    0.5563486403E+00    0.8309489698E+00    0.0000000000E+00
       53.       13.       20.    0.7879870102E-01
    0.8028595479E+00    0.1221404521E+00    0.2625000000E+01
   -0.7071067812E+00    0.7071067812E+00    0.0000000000E+00
   -0.7071067812E+00    0.7071067812E+00    0.0000000000E+00
       54.       14.       21.    0.7879870102E-01
    0.1047140452E+01    0.1221404521E+00    0.2625000000E+01
    0.7071067812E+00    0.7071067812E+00    0.0000000000E+00
    0.7071067812E+00    0.7071067812E+00    0.0000000000E+00
       55.       36.       37.    0.3668129822E+00
    0.5452886520E+00    0.6118845392E+00    0.2625000000E+01
    0.9284766909E+00   -0.3713906764E+00    0.0000000000E+00
    0.9284766909E+00   -0.3713906764E+00    0.0000000000E+00
       56.       37.       38.    0.4409617388E+00
    0.9202886520E+00    0.4618845392E+00    0.2625000000E+01
    0.9284766909E+00   -0.3713906764E+00    0.0000000000E+00
    0.9284766909E+00   -0.3713906764E+00    0.0000000000E+00
       57.       39.       40.    0.1072081295E+00
    0.3661238196E+00    0.5341674540E-01    0.2525000000E+01
    0.9904958759E-15    0.1000000000E+01    0.5780598882E-14
   -0.2857142857E+00    0.9583148475E+00   -0.5780598882E-14
       58.       40.       41.    0.3000000000E-01
    0.3689512163E+00    0.1100000000E+00    0.2525000000E+01
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
       59.       42.       41.    0.1159006806E+00
    0.3958095348E+00    0.5774783286E-01    0.2525000000E+01
    0.9612681287E-15    0.1000000000E+01    0.4806340644E-15
   -0.2857142857E+00    0.9583148475E+00   -0.4806340644E-15
       60.       39.       42.    0.3000000000E-01
    0.3850000000E+00    0.0000000000E+00    0.2525000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       61.        2.       39.    0.1000000000E+00
    0.3700000000E+00    0.0000000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       62.       15.       40.    0.1000000000E+00
    0.3545764936E+00    0.1057142857E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       63.       16.       41.    0.1000000000E+00
    0.3833259390E+00    0.1142857143E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       64.        3.       42.    0.1000000000E+00
    0.4000000000E+00    0.0000000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       65.       40.       43.    0.3739753878E-01
    0.3487835623E+00    0.1234909984E+00    0.2525000000E+01
   -0.2857142857E+00    0.9583148475E+00    0.4408549495E-15
   -0.3809523810E+00    0.9245946590E+00   -0.4408549495E-15
       66.       43.       44.    0.3000000000E-01
    0.3559689437E+00    0.1466666667E+00    0.2525000000E+01
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
       67.       41.       44.    0.4042977166E-01
    0.3770633106E+00    0.1335037821E+00    0.2525000000E+01
   -0.2857142857E+00    0.9583148475E+00    0.4077908283E-15
   -0.3809523810E+00    0.9245946590E+00   -0.4077908283E-15
       68.       23.       43.    0.1000000000E+00
    0.3421000238E+00    0.1409523810E+00    0.2575000000E+01
